Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
81000	-975.631198132061	-1028.19602808118	1.44152208333086	1.77917575072177	0.211662048988602	0.971971138076899	0.800957932429428	34	6751627561579621	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00938959214448352	0.147769812540133	0.00103786657423014	0.0128220899883683	0.0413216284688771	0.0779391490823786	0.0142858591897497	0.0178490763676661	0.000699426776782033	0.0239095614407816	0.0455976610869787	0.043911954914724	0.00956838192359939	0.0290027354304321	0.021061863299715	0.139946093127159	0.0167155330383289	0.0140398995571053	0.104958504947472	0.0120039939222646	0.0141278850891804	0.0237215735650022	0.0114912373595432	0.0205275559622216	0.00582100983745356	0.00968244756234626	0.0184195496739883	0.0634026441666684	0.0253728494566259	0.0236025635057416
81200	-981.109543065211	-1033.67638401923	1.63005331413778	0.9297706786845	0.446018223503394	0.971207787268512	1.12545040332693	44	6751627561579621	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00550568121443542	0.167884946628607	0.0256280123046028	0.00240545762780622	0.0493613347551209	0.0510028880889305	0.0142858591897497	0.0178490763676661	0.0047841909617997	0.0239095614407816	0.0455976610869787	0.043911954914724	0.0119788499889415	0.0290027354304321	0.021061863299715	0.139946093127159	0.0165779836339472	0.000137549404381767	0.118998404504577	0.0120039939222646	0.0133727075414459	0.0165269145378604	0.0114912373595432	0.0205275559622216	0.00582100983745356	0.0184195496739883	0.0114190480984514	0.0634026441666684	0.0253728494566259	0.0118123854731206
81400	-983.661422319175	-1031.38198329816	1.50996852251427	2.59515472749592	0.972883557142094	0.966624437169892	0.781563915477994	44	8258165792405361	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000824023769449972	0.000824023769449972	0.167884946628607	0.0256280123046028	0.00240545762780622	0.0493613347551209	0.0510028880889305	0.0142858591897497	0.0178490763676661	0.139946093127159	0.0165779836339472	3.33240557445539e-05	0.117855889463809	0.0168175886560063	0.0107731547137884	0.0129972543879256	0.0140535959927991	0.0205275559622216	0.00582100983745356	0.0184195496739883	0.0114190480984514	0.0634026441666684	0.0253728494566259	0.0118123854731206	0.0134669176703307	0.0455976610869787	0.043911954914724	0.0205415470568216	0.0429039677508118	0.0176824023192412
81600	-974.367032080396	-1032.84617455479	1.68327494024705	2.04701369338342	0.812896263840362	0.966624437169892	0.534637226406682	18	8258165792405361	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000824023769449972	0.000562689223814809	0.167884946628607	0.0256280123046028	0.00266679217344138	0.0493613347551209	0.0510028880889305	0.0142858591897497	0.0178490763676661	0.139946093127159	0.0165779836339472	3.33240557445539e-05	0.117855889463809	0.0168175886560063	0.0107731547137884	0.0129972543879256	0.0140535959927991	0.0205275559622216	0.00582100983745356	0.0184195496739883	0.0114190480984514	0.0634026441666684	0.0253728494566259	0.0118123854731206	0.0134669176703307	0.0455976610869787	0.043911954914724	0.0205415470568216	0.0429039677508118	0.0176824023192412
81800	-963.752175862153	-1028.78260657853	0.535467436183789	1.325326790649	1.53042165849539	0.992549856816662	0.9865504927399	17	8693139721124886	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0453409038588587	0.0280907248030937	0.0354333202521918	0.0256573139438722	0.162877310586358	0.00437777350382926	0.015448250968255	0.045339164883214	0.0387005476079279	0.0196664207770296	0.0298341598349814	0.0232433612112079	0.0686050075963146	0.14593140450385	0.0171219901763395	0.0241062134349677	0.0160283787337635	0.0142533769275688	0.0171219901763395	0.00916720403255376	0.0522316096421857	0.00455916613880318	0.0345207712109069	0.0131597705654275	0.039571012876652	0.0295121813487462	0.00727394314448423	0.00971365421325735	0.0114179025130142	0.0116951705340064
82000	-985.249241290049	-1028.36678084581	0.383933380258778	1.55198042743363	2.78271374395118	0.954059291518911	0.606142225140324	6	8693139721124886	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0453409038588587	0.0280907248030937	0.0354333202521918	0.0256573139438722	0.162877310586358	0.00437777350382926	0.015448250968255	0.045339164883214	0.0387005476079279	0.0196664207770296	0.0298341598349814	0.0232433612112079	0.0686050075963146	0.14593140450385	0.0171219901763395	0.0241062134349677	0.0160283787337635	0.0142533769275688	0.0171219901763395	0.00916720403255376	0.0522316096421857	0.00455916613880318	0.0345207712109069	0.0131597705654275	0.039571012876652	0.0295121813487462	0.00727394314448423	0.00971365421325735	0.0114179025130142	0.0116951705340064
82200	-966.253814604727	-1026.02174928626	0.732904261261316	1.72680557654019	1.6732151116078	0.989314493915983	0.911609184271424	8	8516599132925446	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0114179025130142	0.00971365421325735	0.0116951705340064	0.0453409038588587	0.162877310586358	0.0686050075963146	0.0522316096421857	0.039571012876652	0.00727394314448423	0.0295121813487462	0.00455916613880318	0.0131597705654275	0.0225354089282014	0.14593140450385	0.0308576599441868	0.00916720403255376	0.0171219901763395	0.011985606733414	0.0142533769275688	0.0160283787337635	0.0351789796799984	0.0232433612112079	0.0100875765596784	0.019746583275303	0.0275688576698087	0.0387005476079279	0.0324540719989327	0.0280907248030937	0.0256573139438722	0.0354333202521918
82400	-975.162920007004	-1031.6546933524	0.929668207799459	4.24543512016808	1.35078137939822	0.975923071152725	2.54642631322636	12	4145171007059723	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00971365421325735	0.0303458928264622	0.0280907248030937	0.0261527324438953	0.0256573139438722	0.162877310586358	0.0351789796799984	0.0100875765596784	0.0365026240296856	0.0324540719989327	0.0387005476079279	0.0280446918551028	0.0286478411038027	0.0783743189312353	0.14593140450385	0.0127893057667917	0.0160283787337635	0.0142533769275688	0.0308576599441868	0.0171219901763395	0.00916720403255376	0.0522316096421857	0.00455916613880318	0.0225354089282014	0.0131597705654275	0.039571012876652	0.0205784149888692	0.00727394314448423	0.0116951705340064	0.0114179025130142
82600	-965.637299494291	-1025.57298195892	0.893920320157886	1.6156583004418	1.53269549238761	0.987076821260901	0.848426633765411	14	8013456184125527	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00971365421325735	0.0315695049056434	0.0280907248030937	0.0261527324438953	0.0256573139438722	0.162877310586358	0.0351789796799984	0.0017939509874787	0.0365026240296856	0.0324540719989327	0.0387005476079279	0.0280446918551028	0.0286478411038027	0.0783743189312353	0.14593140450385	0.0127893057667917	0.0250114730789164	0.0142533769275688	0.0308576599441868	0.0171219901763395	0.00916720403255376	0.0522316096421857	0.00455916613880318	0.0225354089282014	0.0131597705654275	0.039571012876652	0.0109869115811612	0.0149523657000578	0.0116951705340064	0.0114179025130142
82800	-965.311327028976	-1029.19320284518	0.818529257518101	2.87019645433133	1.33666919442524	0.988676878182741	0.983450461477827	18	6762120780018302	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00971365421325735	0.0315695049056434	0.035645739108389	0.0296720053037263	0.0256573139438722	0.157054743350011	0.0426329012601764	0.0017939509874787	0.0365026240296856	0.0372379326899954	0.0387005476079279	0.0286478411038027	0.0331925164485336	0.0783743189312353	0.14593140450385	0.0127893057667917	0.0130991926525599	0.0142533769275688	0.0251058424582598	0.0171219901763395	0.00916720403255376	0.0397006637319637	0.0225354089282014	0.012530945910222	0.0177189367042307	0.039571012876652	0.0109869115811612	0.0149523657000578	0.0116951705340064	0.00644467363184716
83000	-958.569750441233	-1024.00734162086	0.936730734584588	1.72529471020339	1.29786633798918	0.99640531608185	1.11210067516535	24	3393602389055085	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00644467363184716	0.00971365421325735	0.0138595133434659	0.0682509389798561	0.00389750678949516	0.175587676709343	0.0783743189312353	0.00780475465299676	0.0388110957587339	0.0149523657000578	0.0135869049671517	0.0178104656583788	0.0131314435727288	0.0362050988273489	0.150489212604826	0.0251058424582598	0.00916720403255376	0.0171219901763395	0.0127893057667917	0.0142533769275688	0.0130991926525599	0.0426329012601764	0.0176972931107506	0.0017939509874787	0.0276121461379789	0.0365026240296856	0.0387005476079279	0.0372379326899954	0.021759807154377	0.035606260666833
83200	-964.361454638038	-1029.53991490594	0.936018401816657	2.61285625125466	1.03480829712354	0.996125921960439	1.10360373957702	41	2071265772982133	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0960426878455903	0.169125822380434	0.00509763082555736	0.0317254924492607	0.0200741349867318	0.0724250325592677	0.0200073570149966	0.0105210623250142	0.00604086127887173	0.0149353573879363	0.0487435560865839	0.0368157858042564	0.00604086127887173	0.0237821005352283	0.0201306643357217	0.0147864799610484	0.155917866619881	0.020751751708176	0.0160662566502076	0.0143328451022775	0.017757893369232	0.00606670729763832	0.0161450080846087	0.00412399442082823	0.0139879808745177	0.0258429272341103	0.00847955775327504	0.0417562879989213	0.0548229788712864	0.00765305695966925
83400	-967.173689659216	-1032.88113515237	1.47160730121297	2.3056872775843	0.0758346398579154	0.992975350352578	1.06349487220619	29	8479362937179258	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00658618129125455	0.0760561225029671	0.035606260666833	0.0084882088543388	0.00918854579778719	0.175587676709343	0.0398174185625041	0.0165771555888635	0.0254782009437907	0.0171465707191336	0.0017939509874787	0.0276121461379789	0.0341987355619154	0.0866742569737635	0.150489212604826	0.0127893057667917	0.026202076659563	0.0284258666046033	0.0251058424582598	0.0265929600393487	0.00732750420414803	0.00106936311447353	0.0142270663859791	0.0354792476158043	0.015180722872219	0.0226258613103137	0.0304016998325553	0.0156177158915757	0.0137946099981209	0.0138595133434659
83600	-964.181078800354	-1029.83802793199	1.13300100974886	1.67740396453295	0.751688862669678	0.992410025311002	0.883547364991286	34	7995217116305173	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00297520091328617	0.0738104218590315	0.00568321286366636	0.035606260666833	0.175587676709343	0.0416113695499827	0.0165771555888635	0.0254782009437907	0.0171465707191336	0.0170993677809577	0.0276121461379789	0.0170993677809577	0.0866742569737635	0.150489212604826	0.0127893057667917	0.0259036365177403	0.0284258666046033	0.0251058424582598	0.0265929600393487	0.00732750420414803	0.00136780325629626	0.0142270663859791	0.0354792476158043	0.015180722872219	0.0226258613103137	0.0304016998325553	0.0156177158915757	0.0132415018084227	0.0140175646215903	0.0182452797219374
83800	-969.197119410454	-1028.51886773388	1.31153792949923	1.64027359459333	0.0139138996354149	0.968371093257797	1.17253992535135	25	757204402843218	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0121091211251758	0.0147864799610484	0.0960426878455903	0.00604086127887173	0.169125822380434	0.0103991961467123	0.0342279532726706	0.0200741349867318	0.0604705451406055	0.0116573037610306	0.00736019706613214	0.0149353573879363	0.0487435560865839	0.0417941279802016	0.00570925894726875	0.0321321537891944	0.0205740747998156	0.155917866619881	0.020751751708176	0.0160662566502076	0.0143328451022775	0.017757893369232	0.00606670729763832	0.0161450080846087	0.0417562879989213	0.03755355664288	0.0191585287082714	0.0139879808745177	0.0258429272341103	0.00847955775327504
84000	-1000.26980508331	-1033.24437185468	1.29910995197294	1.1892670435609	0.022088579712753	0.913416345336544	1.48111773337418	15	2637252399146036	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	0.00444233595227302	0.0138029437696644	0.0738104218590315	0.00638243064602911	0.175587676709343	0.0866742569737635	0.0226258613103137	0.0156177158915757	0.0304016998325553	0.000668585473933509	0.0142270663859791	0.015180722872219	0.0354792476158043	0.150489212604826	0.0251058424582598	0.00732750420414803	0.0265929600393487	0.0127893057667917	0.0284258666046033	0.0259036365177403	0.0416113695499828	0.00745889384203301	0.0170993677809577	0.0276121461379789	0.0201111667215101	0.0136010251605081	0.0254782009437907	0.035606260666833	0.0228935101733262	0.0169927655348765
84200	-977.738777364409	-1034.29565722428	1.65847877035413	1.38021305602466	0.0130620850495843	0.993454065625695	0.760106843592468	35	5373602203229215	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00298045574083357	0.027399437907868	0.112523022098566	0.00731613449880951	0.00237873196005654	0.172711227379547	0.0342279532726706	0.0103991961467123	0.0200741349867318	0.0604705451406055	0.0116573037610306	0.00736019706613214	0.0196072696515899	0.0214015952037068	0.0755334491952272	0.0440945006006178	0.0447206507564541	0.120344814033029	0.0119283107222797	0.010787172164763	0.0143328451022775	0.017757893369232	0.0051042039594826	0.0161450080846087	0.0417562879989213	0.03755355664288	0.0201210320464271	0.00298261235567933	0.0178509003999864	0.00847955775327504
84400	-972.758592715908	-1029.02449677049	1.37656523674488	1.81140092244139	0.354190997811016	0.985561040076092	1.07993400305691	18	4770457117114827	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0358251040934357	0.120344814033029	0.030587507077502	0.0161450080846087	0.0051042039594826	0.0119283107222797	0.0143328451022775	0.010787172164763	0.112523022098566	0.0031422067392561	0.0196072696515899	0.041578444017198	0.00731613449880951	0.0214015952037068	0.0440945006006178	0.0755334491952272	0.189894659883177	0.0604705451406055	0.00736019706613214	0.0116573037610306	0.0129726733788329	0.0200741349867318	0.0103991961467123	0.00298045574083357	0.00298261235567933	0.00847955775327504	0.0178509003999864	0.0417562879989213	0.0201210320464271	0.0227488560993061
84600	-998.653376685231	-1030.62377355786	1.03496490680157	1.76040218779844	1.13201811150326	0.952025954658827	1.26547230085509	37	6902204630065616	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	0.00644714539887139	0.0738104218590315	0.00523470766881642	0.021416783168659	0.0336014512202346	0.175587676709343	0.0416113695499828	0.0201111667215101	0.0254782009437907	0.0136010251605081	0.0166478620803847	0.0276121461379789	0.0170993677809577	0.0866742569737635	0.000668585473933509	0.150489212604826	0.0127893057667917	0.0273803635224075	0.0284258666046033	0.0251058424582598	0.0265929600393487	0.00732750420414803	0.0226258613103137	0.0304016998325553	0.0156177158915757	0.0142270663859791	0.0274380023546653	0.015180722872219	0.0138029437696644	0.0169927655348765
84800	-987.40829567402	-1029.4612908578	1.45632678811818	1.31175555242912	0.71090789218923	0.967456744467852	0.684955890853565	25	4770457117114827	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0417692855759473	0.111251798323981	0.0167838972287989	0.0121577438226956	0.0148728712062718	0.0279043027547437	0.0143328451022775	0.010787172164763	0.112523022098566	0.0031422067392561	0.0196072696515899	0.041578444017198	0.00731613449880951	0.0501958956802807	0.0440945006006178	0.0467391487186533	0.189894659883177	0.0604705451406055	0.00736019706613214	0.0116573037610306	0.0129726733788329	0.0200741349867318	0.0103991961467123	0.00298045574083357	0.00298261235567933	0.00367460681117456	0.0178509003999864	0.0417562879989213	0.0201210320464271	0.0227488560993061
85000	-970.231346047731	-1026.05103097227	1.27677578382163	1.43006756926279	0.970031965917872	0.979029420792336	1.07622746586875	6	1572112841397223	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0580486108467333	0.112523022098566	0.00731613449880951	0.189894659883177	0.0103991961467123	0.0129726733788329	0.0311296896691743	0.0604705451406055	0.0116573037610306	0.00736019706613214	0.0391403409978383	0.0258414214751643	0.0440945006006178	0.00525694570130509	0.041578444017198	0.0196072696515899	0.111251798323981	0.0279043027547437	0.010787172164763	0.0143328451022775	0.0167838972287989	0.0148728712062718	0.0121577438226956	0.00328038072104294	0.00264722858878929	0.0239509583092787	0.00587834484161921	0.0417562879989213	0.0227488560993061	0.0143563579040249
