Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
82200	-1095.20354485107	-1015.08300954602	1.18629269153976	1.30480964004432	0.716077490770851	0.994252891470468	0.963990393003989	2.13164562718699	0.732022324249306	0.621307289237621	2	6725985005566597	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000845157717168408	0.155751842319835	0.0245590679251054	0.00824740834285775	0.0352090989649883	0.057825821083626	0.00681546254688323	0.0126947621308182	0.0141679300374847	0.0200988654114413	0.0422321087516187	0.0457481035362148	0.00915847589123183	0.0434130124928433	0.014894326899053	0.10141944031771	0.00480906978671057	0.148670140066154	0.0351498483983968	0.0062300372900961	0.0369093130944373	0.0282014800809413	0.0212531745855977	0.0120807712478692	0.023454521701867	0.0287493970203117	0.013188485392774	0.00589248747207661	0.0287750100620402	0.0135553794318487
82400	-1107.70325058021	-1026.53964170822	1.3659781256676	2.08213139330657	0.565317374673784	0.99221820527022	0.987714600170329	0.864698685757971	0.758849116756201	0.634189366163014	4	6838420922140805	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000845157717168408	0.155751842319835	0.0111875938314506	0.0211267195262889	0.0352090989649883	0.0660732294264837	0.00681546254688322	0.0126947621308182	0.0141679300374847	0.0200988654114413	0.0422321087516187	0.0457481035362148	0.00915847589123183	0.0434130124928433	0.021322011666879	0.10141944031771	0.00436907906726368	0.140560009687261	0.0326984384017951	0.00627867878313999	0.0369093130944373	0.0112045714149373	0.0388814060301266	0.0103365793254658	0.023454521701867	0.0287493970203117	0.0131884853927739	0.00377531601739313	0.0287750100620402	0.0135553794318487
82600	-1107.069220925	-1024.32014594695	1.3062944996871	1.74864159987297	0.645423062889345	0.991644432419386	0.762259938088655	0.864698685757971	0.743324029242463	0.656909343650069	4	1806718029440830	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000845157717168408	0.155751842319835	0.0111875938314506	0.0211267195262889	0.0352090989649883	0.0660732294264837	0.00681546254688322	0.0126947621308182	0.0141679300374847	0.0200988654114413	0.0422321087516187	0.0457481035362148	0.00915847589123183	0.0434130124928433	0.021322011666879	0.10141944031771	0.00436907906726368	0.140560009687261	0.0326984384017951	0.00627867878313999	0.0369093130944373	0.0112045714149373	0.0273205862774878	0.0103365793254658	0.0234992558668922	0.0287493970203117	0.00738121302530994	0.0211434081374959	0.028730275897015	0.0135553794318487
82800	-1110.47500234686	-1026.37054267445	0.721839446870681	3.66355236893019	1.50156445332854	0.993846780103246	1.50376067156797	0.615333908249692	0.743324029242463	0.717688672466282	2	1806718029440830	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0118732585133606	0.155751842319835	0.0111875938314506	0.0187865364474433	0.0352090989649883	0.041758178203222	0.00584844222741767	0.0126947621308182	0.00826247480683814	0.013115746213054	0.0227057614016251	0.0308928217107132	0.00915847589123183	0.0693748701027061	0.021322011666879	0.10141944031771	0.00436907906726368	0.160086357037254	0.021670337605603	0.00627867878313999	0.0369093130944373	0.0112045714149373	0.0273205862774878	0.0103365793254658	0.0234992558668922	0.0287493970203117	0.0358184459720901	0.0211434081374959	0.028730275897015	0.0145223997513142
83000	-1111.28011182389	-1031.49083768985	0.616870258026354	3.43765362293542	1.68453233807353	0.993846780103246	1.4461751780417	1.3551251741376	0.77576515111666	0.692754016492982	24	1806718029440830	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00739197846649749	0.155511945779629	0.0118206178829984	0.0190264329876497	0.0149240593293789	0.0389747734459018	0.027915325690495	0.0308640211516196	0.0103782554216462	0.0282454409922858	0.0227057614016251	0.0407715133162504	0.0123334888579162	0.0693748701027061	0.0114433200613418	0.0995968185251233	0.00436907906726368	0.160086357037254	0.021670337605603	0.00746827652417842	0.0369093130944373	0.0153957139407656	0.0273205862774878	0.0103365793254658	0.0215835906439553	0.0170559175751215	0.00963627001511754	0.019758612993976	0.028730275897015	0.0184004665892951
83200	-1110.11392625601	-1035.85018181864	1.59970190605342	1.87663797806107	0.324640015272427	0.992647510920167	0.910231171886523	1.3551251741376	0.738551468034207	0.820671798779736	10	1806718029440830	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.011373653580041	0.155511945779629	0.0118206178829984	0.02703137398878	0.00659313295466961	0.0389747734459018	0.027915325690495	0.0250302443575758	0.0322689705047016	0.0365763673669951	0.0227057614016251	0.0407715133162504	0.00798100439657924	0.0693748701027061	0.00778761957847236	0.0995968185251233	0.00304258849654626	0.160086357037254	0.021670337605603	0.00746827652417842	0.0150185980113819	0.00739077293963525	0.0214580069907706	0.0103365793254658	0.0192539800562497	0.0193855281628272	0.00963627001511754	0.0255923897880198	0.0399458555851126	0.0184004665892951
83400	-1107.77280742609	-1033.7552061392	0.909761079982685	2.72316441699282	1.17392684922414	0.992647510920167	1.36489544317843	1.3551251741376	0.762197706606364	0.706699346860462	6	6838420922140805	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.02656767850066	0.177077997736249	0.0152685553270067	0.02703137398878	0.00659313295466961	0.0292442421557249	0.0148404243236752	0.00375366936059687	0.0139017835105174	0.0405342438635185	0.0410729483958092	0.0407715133162504	0.00798100439657924	0.0693748701027061	0.00778761957847236	0.0995968185251233	0.00304258849654626	0.162501762666073	0.021670337605603	0.011732361618765	0.0150185980113819	0.00739077293963525	0.0190426013619523	0.0103365793254658	0.0192539800562497	0.0193855281628272	0.00528830175673528	0.0255923897880198	0.0399458555851126	0.0184004665892951
83600	-1122.00041841885	-1035.482556662	0.846859302249024	3.48450776031576	1.04213202837474	0.973110965578353	1.63664779479856	1.3551251741376	0.759624858787871	0.640822667393297	4	5261508100070373	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0289678234218397	0.177077997736249	0.0152685553270067	0.02703137398878	0.0155736674890732	0.0292442421557249	0.0200766338731097	0.00375366936059687	0.0139017835105174	0.0405342438635185	0.0410729483958092	0.0407715133162504	0.00363702621171679	0.044088514600949	0.00301502693730863	0.0995968185251233	0.00905642073044154	0.162501762666073	0.021670337605603	0.011732361618765	0.0150185980113819	0.0178106928593641	0.0190426013619523	0.0024986209460709	0.0102734455218461	0.037556306245767	0.00528830175673528	0.0255923897880198	0.0399458555851126	0.0184004665892951
83800	-1142.64393068494	-1030.40528016618	0.88560457449319	2.94003554913554	1.55986905205355	0.922191914342816	2.04904949550872	1.3551251741376	0.721046486747431	0.636881213185597	2	5261508100070373	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0563818848394125	0.177077997736249	0.0152685553270067	0.02703137398878	0.0155736674890732	0.0292442421557249	0.0216351970825614	0.0134542097932901	0.00856094859430013	0.0239723896784313	0.0347891610577836	0.0440237920162716	0.00561075897089977	0.044088514600949	0.00301502693730863	0.0995968185251233	0.0121802550933457	0.162501762666073	0.021670337605603	0.0105330715826531	0.0150185980113819	0.0178106928593641	0.00871850866606285	0.0024986209460709	0.00871488231239441	0.037556306245767	0.00591185401993149	0.0192142490237808	0.0399458555851126	0.0184004665892951
84000	-1124.21890545356	-1037.2193059465	0.634245664010486	1.92289049093825	1.22131993312764	0.983199503729678	2.83246695690767	1.3551251741376	0.738992366018846	0.641367769245982	6	5261508100070373	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	0.0563818848394125	0.177077997736249	0.0152685553270067	0.02703137398878	0.0155736674890732	0.0266736743870082	0.0216351970825614	0.0134542097932901	0.00856094859430013	0.0239723896784313	0.0347891610577836	0.0440237920162716	0.00681927617631768	0.044088514600949	0.0493033867323457	0.055879026498803	0.0121802550933457	0.162501762666073	0.021670337605603	0.0105330715826531	0.013810080805964	0.0178106928593641	0.00871850866606285	0.0024986209460709	0.00871488231239441	0.037556306245767	0.00591185401993149	0.0192142490237808	0.0399458555851126	0.0184004665892951
84200	-1112.56925561614	-1036.1070599192	1.60794686696556	1.28255063334945	0.376237686843664	0.979587830761331	0.914115778967679	0.877020413635206	0.732745603565666	0.687277345578957	30	5261508100070373	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0379567784451027	0.177077997736249	0.0108437529092994	0.0292556807877493	0.0155736674890732	0.0266736743870082	0.0119269948898264	0.0377798841445797	0.0110029459916217	0.0239723896784313	0.0347891610577836	0.0440237920162716	0.00681927617631768	0.044088514600949	0.0493033867323457	0.055879026498803	0.0121802550933457	0.162501762666073	0.0186168083339963	0.018011403271967	0.013810080805964	0.0153794796213216	0.0140966355139571	0.000917344174652705	0.00871488231239441	0.037556306245767	0.00591185401993149	0.0169899422248115	0.0399458555851126	0.0184004665892951
84400	-1135.04950930127	-1031.52515824801	1.5961380855242	1.42395574993694	0.216052187755781	0.957653957554201	0.939325148068977	0.566738714962364	0.732106152755796	0.391987139400104	43	7763533689331378	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0295989640660935	0.0227820944258146	0.0296463835508163	0.133923459430389	0.00469618548810079	0.0198873475060191	0.0168344925180599	0.0466847617679728	0.0199564784176556	0.0108003524797757	0.0532534625614864	0.117284466759294	0.017817336781874	0.0330817170884577	0.0130970924384678	0.0362826845351675	0.0172560555962476	0.0388255371489166	0.0330099595334248	0.000120191602954109	0.0124088193744937	0.0441142583428264	0.0402992889375981	0.00832132845064974	0.0206646892514312	0.0399233613201405	0.057331626947604	0.0460763457447554	0.00313380007938032	0.0328874578541315
84600	-1142.25485816709	-1029.3262268945	1.50544021801217	1.89917024173917	0.129240241430173	0.932594726716436	0.944236905303482	0.877020413635206	0.769599974782957	0.560355827922704	23	5261508100070373	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	0.0316176705589715	0.177077997736249	0.01148527873377	0.0292556807877493	0.0155736674890732	0.0225340112017369	0.0119269948898264	0.0377798841445797	0.0360774219836445	0.0239723896784313	0.0347891610577836	0.0440237920162716	0.00343034554332138	0.044088514600949	0.0493033867323457	0.0615344049498398	0.00298335717585212	0.162501762666073	0.0169229948941519	0.0182747800470933	0.0153138826407682	0.0138756777865174	0.0140966355139571	0.00505700735992395	0.0285103955754261	0.0221169024289697	0.00871257714976898	0.0169899422248115	0.0224145416673202	0.0177589407648245
84800	-1103.88945757324	-1029.14653401171	1.33777905056787	1.42017119630448	0.0653811570821805	0.945100495077812	0.897800910593167	0.877020413635206	0.748609140547216	0.479639243291111	12	5261508100070373	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0316176705589715	0.177077997736249	0.00624702011313445	0.0292556807877493	0.0159243461079027	0.0225340112017369	0.0153635207479568	0.0377798841445797	0.0360774219836445	0.0239723896784313	0.0241642188248567	0.0440237920162716	0.00343034554332138	0.044088514600949	0.0458668608742153	0.0615344049498398	0.00298335717585212	0.162501762666073	0.0195110561027289	0.0182747800470933	0.0153138826407682	0.0112876165779405	0.0140966355139571	0.00505700735992395	0.0293501822271642	0.0221169024289697	0.0233853127327638	0.0169899422248115	0.0224145416673202	0.0177589407648245
85000	-1120.25905330944	-1020.80125482037	1.21568741966229	1.61372745816985	0.560088900726104	0.955733503782006	1.30136911374631	0.38753829503266	0.746611569049434	0.417686692351905	17	5261508100070373	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0273699013183294	0.177077997736249	0.0108170896591143	0.0292556807877493	0.0159243461079027	0.0225340112017369	0.0153635207479568	0.0377798841445797	0.0360774219836445	0.0239723896784313	0.0241642188248567	0.0440237920162716	0.00343034554332138	0.044088514600949	0.0458668608742153	0.0530779352091815	0.00298335717585212	0.156107843176748	0.014676487148268	0.0137047105011134	0.0153138826407682	0.0176815360672651	0.0140966355139571	0.00505700735992395	0.0378066519678225	0.0221169024289697	0.0282198816872247	0.0169899422248115	0.0224145416673202	0.0220067100054666
85200	-1096.94342806303	-1018.26182295681	1.09359280411658	1.91995087911659	0.764476342426879	0.996276131719221	1.17300582848573	0.38753829503266	0.746611569049434	0.510595066105453	6	5261508100070373	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0273699013183294	0.174439917844478	0.0108170896591143	0.0292556807877493	0.0159243461079027	0.0225340112017369	0.0219200114856386	0.0377798841445797	0.0191574099363592	0.0239723896784313	0.0241642188248567	0.0440237920162716	0.00606842543509306	0.044088514600949	0.0175467039860371	0.0813980920973597	0.00298335717585212	0.156107843176748	0.014676487148268	0.0137047105011134	0.0153138826407682	0.0176815360672651	0.0140966355139571	0.00505700735992395	0.0378066519678225	0.0221169024289697	0.0216633909495429	0.0339099542720967	0.0224145416673202	0.0220067100054666
85400	-1075.0464908718	-1028.64488046009	1.19303229955606	0.789334034870323	0.779185180686282	0.996276131719221	0.804558917346267	0.244182559725883	0.76829338484252	0.554254807604427	12	5261508100070373	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00670747510522923	0.174439917844478	0.0108170896591143	0.0172817325398771	0.0159243461079027	0.0225340112017369	0.0219200114856386	0.0377798841445797	0.0183924233127788	0.0278267821733675	0.0241642188248567	0.0440237920162716	0.0162466671747258	0.0640673616636236	0.0169365837733464	0.0813980920973597	0.00298335717585212	0.156107843176748	0.0153042015532488	0.0130769960961326	0.0153138826407682	0.0176815360672651	0.0140966355139571	0.00505700735992395	0.0378066519678225	0.0221169024289697	0.0216633909495429	0.0339099542720967	0.0224145416673202	0.0220067100054666
85600	-1075.74181316973	-1009.14755462078	1.17158201355854	2.01246179492049	0.466468392384894	0.997517922652638	1.28085281295358	0.216293928500325	0.75445107003856	0.658988999923907	10	2705329027688506	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0160846159899701	0.17406646316506	0.0108170896591143	0.0166792308271759	0.0172529783944567	0.0225340112017369	0.0219200114856386	0.0377798841445797	0.0310975037088724	0.0278267821733675	0.0241642188248567	0.0502908511177781	0.0162466671747258	0.0640673616636236	0.0169365837733464	0.0813980920973597	0.000314045278527867	0.143402762780654	0.0188286308239872	0.0272672079996834	0.0134608684612091	0.0176815360672651	0.0131728834466624	0.0105923549614595	0.016314965043708	0.0221169024289697	0.014287137250162	0.0339099542720967	0.0230170433800214	0.016471362403931
85800	-1074.16613652422	-1014.15258463042	1.69436640668496	1.25813023202228	0.444259936398491	0.998988709491377	0.756774142644059	0.216293928500325	0.762897345906515	0.663580360379193	0	2705329027688506	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0160846159899701	0.17406646316506	0.0108170896591143	0.0165783309962854	0.0244562001754024	0.0225340112017369	0.0235599455178672	0.0305766623636341	0.0310975037088724	0.0278267821733675	0.0288289568291458	0.0502908511177781	0.0162466671747258	0.0537313860699379	0.0169365837733464	0.104928228207023	0.000831057152155256	0.143402762780654	0.0188286308239872	0.0272672079996834	0.00879613045692006	0.0160416020350365	0.0131728834466624	0.0105923549614595	0.016314965043708	0.0221169024289697	0.0242070008011108	0.0103798181624339	0.0230170433800214	0.016471362403931
86000	-1089.27457858104	-1019.69080800674	1.50280717511761	1.26169061836582	0.775665262221289	0.998335728151962	0.732317300623725	0.216293928500325	0.760272577312293	0.778137402354712	32	4894593044731896	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.151532471954258	0.0108170896591143	0.0165783309962854	0.0244562001754024	0.0236432558830077	0.0186510503916963	0.0259380351418546	0.0160846159899701	0.0155081772592925	0.0162466671747258	0.0278267821733675	0.0288289568291458	0.0272001956396441	0.0537313860699379	0.0169365837733464	0.104928228207023	0.000793631310834281	0.143402762780654	0.0177193861427163	0.0272672079996834	0.0323084830936091	0.0402171185438497	0.0131728834466624	0.000972236342541955	0.0103798181624339	0.0230170433800214	0.016471362403931	0.0575515455159796	0.0221543282702907	0.0156641652887208
