Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	kPrime_195	kPrime_196	kPrime_197	kPrime_198	kPrime_199	kPrime_200	kPrime_201	kPrime_202	kPrime_203	kPrime_204	kPrime_205	kPrime_206	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
77400	-1129.15065931435	-1056.00810194016	1.23309933666469	0.82578172092511	0.0572737984559305	0.976171351116743	0.812374823958652	0.210643319923586	0.724424402294388	0.0458688645052454	4	3056761581782211	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00453154618263283	0.0303776255174852	0.0310321508983166	0.161278200898098	0.0206002936215022	0.0395406950284161	0.0180210392108421	0.0122370539611518	0.0222309345230851	0.0576399507361325	0.04352992006692	0.101468011392696	0.0340225777470876	0.0251421532660024	0.0233692858629868	0.00987961188542257	0.017721868314186	0.0395449495526661	0.0223829633732035	0.0208559517062501	0.0322263219346275	0.030320548387078	0.0233989286842977	0.0280881084184549	0.0338043144094986	0.0339420274972903	0.0118977003761625	0.0336078571722007	0.0109523201834036	0.0263550891919024
77600	-1129.99370045523	-1053.1297549975	1.23309933666469	1.49912124324183	0.0347041614257444	0.979229222000014	0.47982526153777	0.191975718132043	0.746408746190211	0.0686542133531613	2	3056761581782211	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00075149280303791	0.0303776255174852	0.0124660774387747	0.161278200898098	0.00835577970726552	0.0535635275658097	0.00950390033841812	0.0136830967952833	0.0222309345230851	0.0610156063981221	0.0543283911470252	0.101468011392696	0.0124181498865817	0.0251421532660024	0.0164957075214215	0.0199114352657144	0.017721868314186	0.0457831558909023	0.0223829633732035	0.0320735320372933	0.044936193624075	0.030320548387078	0.0275611973591943	0.0287345092049751	0.0307409469233119	0.0339420274972903	0.0118977003761625	0.0336078571722007	0.0109523201834036	0.0263550891919024
77800	-1152.32525618094	-1068.39596732197	1.1320529475704	1.18539489602082	0.671142581202566	0.939907078539807	0.247077363657353	0.188180599164657	0.754617679420133	0.867584961909631	11	7772029499840069	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	0.00402690857859347	0.0185648265989029	0.0305453155201249	0.0211528886176712	0.0366924800970232	0.0203730077238619	0.0428159627242089	0.129220465407978	0.00517499166500567	0.00828496196882871	0.00733876502997973	0.0537402099801996	0.055101416288233	0.149918763918052	0.0249423063940573	0.0139552934334571	0.0150052356712267	0.0196103680352909	0.0313638995471885	0.0206301780465015	0.056605509407864	0.0155727348085293	0.0340330178798326	0.0128068546129941	0.0246203518875343	0.0399917858564224	0.0325776789224533	0.0368416981821048	0.0176742383902588	0.0208178848056205
78000	-1162.23460360377	-1062.86449872588	1.31974304101651	1.13213726039942	0.149638391789714	0.984289091353497	0.696682743641237	0.447393371848956	0.768518257313314	0.774769701670923	30	4934060321215546	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000555606514914432	0.0134542508870783	0.0305453155201249	0.0211528886176712	0.0273225352239172	0.0162793452840746	0.0428159627242089	0.129220465407978	0.0315474456862983	0.0123129656685009	0.020428260601205	0.0214751739999425	0.055101416288233	0.149918763918052	0.0178513951345092	0.00992728973378486	0.0150052356712267	0.0196103680352909	0.0313638995471885	0.0254477337627326	0.056605509407864	0.0269694425390116	0.0340330178798326	0.0128068546129941	0.0280155917597667	0.0356872235770641	0.0278167470796437	0.0368416981821048	0.0290697119291653	0.0208178848056205
78200	-1141.63112378701	-1067.78881541768	1.25116062246458	0.514263590351551	0.0493338915799543	0.990141609908475	0.385795527503454	0.447393371848956	0.747640235680225	0.741547157738092	38	7772029499840069	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000555606514914432	0.0134542508870783	0.0305453155201249	0.0211528886176712	0.0257491299404159	0.0178527505675758	0.0428159627242089	0.129220465407978	0.0374064871136302	0.0123129656685009	0.020428260601205	0.0237276280530827	0.055101416288233	0.149918763918052	0.0178513951345092	0.00767483568064473	0.0123970317024946	0.013751326607959	0.0364242850883767	0.017697990789291	0.0515451238666758	0.0269694425390116	0.0340330178798326	0.0128068546129941	0.0280155917597667	0.0382954275457962	0.0355664900530853	0.0368416981821048	0.0290697119291653	0.0208178848056205
78400	-1143.86230160835	-1068.90975016134	0.986242996343908	1.7786605663813	0.550422692472329	0.994919406661949	0.515148074307595	0.447393371848956	0.747640235680225	0.717063611197146	24	7772029499840069	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000555606514914432	0.0134542508870783	0.0352507747451885	0.0211528886176712	0.0257491299404159	0.0178527505675758	0.0428159627242089	0.123003164736638	0.0308485397246806	0.0123129656685009	0.0238480241441752	0.0213426591095917	0.057486385231724	0.149918763918052	0.0142475672632222	0.00425507213767456	0.0124391938011926	0.013751326607959	0.0364242850883767	0.031955543297346	0.0515451238666758	0.0222639833139481	0.0415632200777709	0.0128068546129941	0.0309028993009598	0.0240378750377412	0.0355664900530853	0.0391572744045645	0.0290697119291653	0.0244217126769076
78600	-1139.05740808246	-1068.2678267456	1.27622341386872	0.802919346726935	0.854618036407763	0.986490022532698	0.431272179277655	0.323185508084605	0.743101537501122	0.591977047116532	57	191054393378283	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0421812325692536	0.00377912270911638	0.0208907719708966	0.0346284350329068	0.0417212911915947	0.0146615567882416	0.0822289147682527	0.0297570360006278	0.0207241238899959	0.0140798281847341	0.0463616954170437	0.0254998213633701	0.0222183773457875	0.0313689428715051	0.043516993746311	0.109577817966754	0.00719289187984329	0.0159469991616045	0.0264672250267482	0.0156152003590351	0.0299422837835858	0.0197861360828585	0.0376527378587633	0.0469710622152236	0.0278486777631747	0.0344388775103312	0.0322162357489576	0.0479722111128899	0.0320114240255746	0.0427420756550187
78800	-1158.47274846548	-1073.11176567396	0.746994248025149	0.468031318737767	1.0274863011198	0.958634044004131	0.607525281813116	0.373898274633315	0.746716769701154	0.315398811441268	34	1201925920679439	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0174405336340754	0.0241662545789156	0.0387865996790962	0.192548673033391	0.0037471052646244	0.0419492211297191	0.0137358198329496	0.0236313537473926	0.0394941433873306	0.0315074238406216	0.0714975299130295	0.107111023448758	0.02975134696848	0.0088356979101206	0.010545240683747	0.00985199651671434	0.0298363242413894	0.0509760771827983	0.0205273732893132	0.00511226757563613	0.0369616698055427	0.0277322702592734	0.033529430591918	0.0223312879975929	0.0329818345881769	0.0131875948297304	0.00865741988930698	0.0186304509743001	0.0196128618246266	0.0153231733814306
79000	-1167.21189059592	-1070.09071063038	0.409242857136328	1.0460767465793	2.83592323673897	0.957977362349144	0.5747274053683	0.373898274633315	0.746716769701154	0.347348018073375	18	2658419487700235	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0174405336340754	0.0241662545789156	0.0258854323128401	0.182674036865148	0.0037471052646244	0.0419492211297191	0.0137358198329496	0.0267068685981323	0.036458989792873	0.0315074238406216	0.0772514957519929	0.126801116538535	0.0236288829731177	0.0088356979101206	0.010545240683747	0.0374936248523921	0.0130112098002588	0.0436137718893713	0.0235625268837707	0.00511226757563613	0.029997305046858	0.0277322702592734	0.033529430591918	0.0284057353783454	0.0329818345881769	0.0131875948297304	0.00865741988930698	0.0186304509743001	0.017427264351819	0.0153231733814306
79200	-1160.15741451271	-1066.28088006341	0.957447745602857	1.17502884710181	1.14724268376083	0.957977362349144	0.422649802771847	0.373898274633315	0.746716769701154	0.292990835466329	20	3055342631961511	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0174405336340754	0.0315052826999312	0.02722170811264	0.182674036865148	0.00624941881006861	0.0419492211297191	0.0137358198329496	0.0162265926252467	0.0256274708778106	0.0315074238406216	0.0699124676309773	0.134779078965976	0.0236288829731177	0.0088356979101206	0.0149963948079431	0.0374936248523921	0.0130112098002588	0.0445655183699394	0.0392852463737743	0.00511226757563613	0.029997305046858	0.0277322702592734	0.033529430591918	0.0274539888977773	0.0329818345881769	0.00829639425478924	0.00865741988930698	0.0172941751745003	0.017427264351819	0.0108720192572345
79400	-1158.21105539261	-1070.97484614836	1.16468016718776	1.54013109162936	0.519406947597144	0.981436790726871	0.79998149648601	0.715723238201904	0.741047753857561	0.718752679182023	17	747783247000998	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0147245132742055	0.0188578839492887	0.0221088229438227	0.0168054285011961	0.0162773065898126	0.0216755824731759	0.160630050871832	0.00476524146878299	0.0183117054041988	0.0205561288677923	0.0233236962775529	0.025108349379248	0.0193130332511496	0.0250956888149816	0.067922637792592	0.116949032865072	0.0186755838487889	0.0106517109718857	0.0211498818248516	0.0145324416305563	0.032451733376953	0.0312337634989071	0.0576839546590488	0.0241326644415145	0.0424932061904203	0.0195357750587957	0.0316292953873847	0.0359873255577316	0.0585151243922239	0.00890243643623384
79600	-1159.54608398371	-1071.19559425433	1.36726351375763	0.657315712303116	0.543762648628526	0.986654799400762	0.359174775137916	0.223918066427682	0.727811566406304	0.330849056674044	40	7384234557919670	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	0.0179509973621216	0.0138435976419685	0.00533003826872422	0.14892739352831	0.00125981316391688	0.0473829857559057	0.0274777716453285	0.0160847482825521	0.0227164789925802	0.0303704010089392	0.0721029748066468	0.139705777824354	0.0244834361815102	0.00921777992485725	0.0149963948079431	0.0429813909498884	0.040377902902104	0.0370050691379114	0.0403248194962018	0.0113145060949716	0.0408318678782148	0.0196454164934476	0.01553856634713	0.0281854097939644	0.0248820211230697	0.0190823620597066	0.0022705298388203	0.0292867977410611	0.0400045438906094	0.0164182070572406
79800	-1134.96111040674	-1059.45249702384	1.50438172412697	0.478319172002076	0.00853209310523078	0.984912514402945	0.380985775154613	0.223918066427682	0.749225487785645	0.327360553080472	18	7384234557919670	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0207415932582033	0.00435106960002486	0.00533003826872422	0.158888405251151	0.0120529358340873	0.0469124369003816	0.0190713383182594	0.0160558817237595	0.018124217128109	0.0275798051128575	0.0721029748066468	0.111880738914777	0.0244834361815102	0.00803726946151549	0.0149963948079431	0.0429813909498884	0.040377902902104	0.0370050691379114	0.0403248194962018	0.0205143851076589	0.0272764281460469	0.0352729511647596	0.0177358364423628	0.0281854097939644	0.0248820211230697	0.0129601963623054	0.0300955687483972	0.0292867977410611	0.0204309199609396	0.0320617673553781
80000	-1165.61557074932	-1062.44156159688	1.36081338647766	1.51321526164461	0.0538454439637863	0.988446419992184	0.548240645497492	0.223918066427682	0.742788569417108	0.322421306207514	12	4992682570358882	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00064457162323905	0.0333918172088969	0.135081540858661	0.00675280491145022	0.0469124369003816	0.0190713383182594	0.0160558817237595	0.0241739608023419	0.0275798051128575	0.0629345550142427	0.111880738914777	0.0244834361815102	0.0117437674383013	0.0149963948079431	0.0429813909498884	0.0283633188311077	0.0370050691379114	0.0403248194962018	0.0205143851076589	0.0272764281460469	0.0292232074905267	0.0226493416870848	0.0281854097939644	0.036896605194066	0.0260417241808404	0.0320617673553781	0.0204309199609396	0.0129601963623054	0.0300955687483972	0.0292867977410611
80200	-1135.397321176	-1054.61091824759	1.11362652243624	1.43028457744286	0.786229282735507	0.988446419992184	0.614773073853905	0.184081923970916	0.772637653194215	0.291959141613998	6	5238744651671968	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00064457162323905	0.0311732355908969	0.135081540858661	0.00675280491145022	0.0517592556831643	0.0190713383182594	0.0160558817237595	0.0241739608023419	0.0275798051128575	0.0629345550142427	0.0994702889284172	0.0244834361815102	0.0139623490563013	0.0149963948079431	0.0429813909498884	0.0283633188311077	0.0370050691379114	0.0403248194962018	0.0205143851076589	0.0272764281460469	0.0278334921981193	0.0249475330164085	0.0313058686617236	0.036896605194066	0.031509968133497	0.0283048815984204	0.0141672203751079	0.0210472340513402	0.0300955687483972	0.0292867977410611
80400	-1133.17088594441	-1057.70456914073	1.11362652243624	1.24623079830783	0.122345392208783	0.987310155526331	0.688203216706289	0.184081923970916	0.770789744308811	0.29069420160252	2	5238744651671968	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00064457162323905	0.0232985127350999	0.135081540858661	0.0101589917851306	0.0517592556831643	0.00888166071538446	0.0189654590918311	0.0254306757445868	0.0275798051128575	0.0629345550142427	0.0958797768694011	0.0297352355713943	0.00668895756177925	0.0130757886163662	0.042764903312725	0.0134392050608936	0.0370050691379114	0.0403248194962018	0.0205143851076589	0.0285927129590762	0.028806184815545	0.0195213396588541	0.0457897799944594	0.036896605194066	0.031509968133497	0.0234980550792492	0.0312125838765265	0.0210472340513402	0.0333922989730298	0.035570068165828
80600	-1161.70747347056	-1063.11542328528	1.19812585488847	1.22663228536973	0.384339131729262	0.959019600057886	0.423260912904862	0.213465075508175	0.788874331532684	0.352862323090062	4	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	3	2	2	2	0.090977024357758	0.0128578200026864	0.032896704118809	0.0467223874893509	0.0228970045582161	0.0209626556458598	0.0183859544983503	0.0604516910917361	0.0191163036815768	0.0334653382932773	0.0265090963114957	0.0338877107695042	0.0365411085708472	0.0340448692206126	0.0312125838765265	0.0444628229559049	0.104572990709031	0.0125983176903214	0.00374231154700052	0.0149278508405501	0.0397459886294083	0.0134392050608936	0.0502534532182857	0.0403248194962018	0.0128317565258488	0.0285927129590762	0.0245431863814232	0.0195983303912963	0.032541395914085	0.036896605194066
80800	-1147.21442791019	-1051.97332949885	0.760279189553078	0.611288667219677	1.01026330089501	0.959537059846851	0.566337937320435	0.213465075508175	0.78785600208536	0.384829621894263	4	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	0.0944360691392672	0.00907219892381986	0.032896704118809	0.0470455208911643	0.0228970045582161	0.0209626556458598	0.0183859544983503	0.0604516910917361	0.0239327758353253	0.0127176355930208	0.0265090963114957	0.0229535010072079	0.0365411085708472	0.0340448692206126	0.0312125838765265	0.0444628229559049	0.104572990709031	0.0076215701417201	0.00374231154700052	0.0149278508405501	0.0340467331024262	0.03418690776115	0.0497584578516991	0.0425650302416748	0.0147300277874761	0.0357599618594733	0.0245431863814232	0.0285325609835375	0.0398733451010807	0.0266168734535939
